date,avg_articles_per_day
"July 10, 2023",0.001449625513409036
"March 8, 2023",0.001449625513409036
"May 23, 2022",0.0016912297656438754
"July 14, 2021",0.001449625513409036
"December 1, 2020",0.001449625513409036
"May 31, 2020",4.8320850446967865E-4
"October 16, 2019",0.0026576467745832327
"July 19, 2019",0.0016912297656438754
"May 8, 2019",0.0019328340178787146
"May 10, 2017",0.0012080212611741967
"December 28, 2016",0.0012080212611741967
"July 22, 2016",9.664170089393573E-4
"June 3, 2016",0.0012080212611741967
"October 26, 2015",0.0026576467745832327
"April 16, 2015",9.664170089393573E-4
"April 9, 2014",4.8320850446967865E-4
"September 9, 2013",0.002899251026818072
"May 30, 2013",2.4160425223483932E-4
"March 20, 2013",0.001449625513409036
"July 9, 2012",0.00362406378352259
"May 10, 2011",4.8320850446967865E-4
"March 16, 2010",2.4160425223483932E-4
"January 29, 2010",0.0012080212611741967
